1498463893709925376,123456998,close
865304292513759232,123456999,open
7217640796291734528,123457000,close
4311220998236147712,123457001,open
8444307448906920960,123457002,close
3110577903781474304,123457003,open
1048788231524072448,123457004,close
9168334885595726848,123457005,open
7133619616220694528,123457006,close
5197537238647386112,123457007,open
408857581660118016,123457008,close
3039314900058455040,123457009,open
8975604230352985088,123457010,close
7706355993116369920,123457011,open
5697757285052643328,123457012,close
6659123927639514112,123457013,open
5776375952662366208,123457014,close
1207780478421579776,123457015,open
7664075634972666880,123457016,close
7068967762366901248,123457017,open
1562976515838610432,123457018,close
69068317962912768,123457019,open
4201348044590827520,123457020,close
8793695059370463232,123457021,open
4549593937900140544,123457022,close
7017336287914726400,123457023,open
8425116453420085248,123457024,close
8221396241967135744,123457025,open
1146145498171416576,123457026,close
8347063791004595200,123457027,open
4345022035619551232,123457028,close
5938328495684396032,123457029,open
1976788099078798336,123457030,close
1777258620984608768,123457031,open
2055516547941638144,123457032,close
8895109947937429504,123457033,open
3483985218298673152,123457034,close
8640574495463249920,123457035,open
8769540135365499904,123457036,close
1923215447025622016,123457037,open
5616086588861021184,123457038,close
874710754925650944,123457039,open
8909825528640630784,123457040,close
3273840890074048512,123457041,open
5645169109644772352,123457042,close
4003763902435697664,123457043,open
4291776796756317184,123457044,close
8111824036467428352,123457045,open
8110764366562781184,123457046,close
1001620116460876800,123457047,open
7094313647368676352,123457048,close
1740320595298396160,123457049,open
7055091906445194240,123457050,close
1357489438131965952,123457051,open
425669208357912576,123457052,close
8708589396533219328,123457053,open
5711538280329425920,123457054,close
6250407074132646912,123457055,open
7148732362450453504,123457056,close
8171706582721958912,123457057,open
7131873957895930880,123457058,close
1785074070669776896,123457059,open
2279528869100351488,123457060,close
6436154898421091328,123457061,open
7281064536570568704,123457062,close
7442648210416877568,123457063,open
8016000871605330944,123457064,close
448892830309036032,123457065,open
8626740427746079744,123457066,close
2085389250052965376,123457067,open
8225965275980183552,123457068,close
1764813354765723648,123457069,open
2543676742954284032,123457070,close
1339928018487953408,123457071,open
4247657643864168448,123457072,close
3711260298904046592,123457073,open
1196410385609856000,123457074,close
7763390317927360512,123457075,open
5142680048972740608,123457076,close
990320735450469376,123457077,open
8223188998662126592,123457078,close
341399307604011008,123457079,open
4561197916585656320,123457080,close
6929508268723568640,123457081,open
3498076415732774912,123457082,close
4603862785783258112,123457083,open
891839180529078272,123457084,close
3188137280981289984,123457085,open
8646160930042090496,123457086,close
4025158756292582400,123457087,open
5724517505857277952,123457088,close
1407252951735084032,123457089,open
4595716933080921088,123457090,close
4300670577846386688,123457091,open
6884359989641737216,123457092,close
1388349007709310976,123457093,open
6298858487273658368,123457094,close
7653480188687330304,123457095,open
6399107287277906944,123457096,close
7076182465403511808,123457097,open
7483841924845858816,123457098,close
5218484358070695936,123457099,open
5785134518146077696,123457100,close
7951242660250218496,123457101,open
3526990875988815872,123457102,close
5163951965048873984,123457103,open
305532883138204672,123457104,close
872259381622272000,123457105,open
1682358794572552192,123457106,close
6817714771744077824,123457107,open
6284656346896543744,123457108,close
5748893326907258880,123457109,open
6350937347105393664,123457110,close
1814643440739685376,123457111,open
1061041715284610048,123457112,close
5051072395991135232,123457113,open
7756740443849433088,123457114,close
6441660803497980928,123457115,open
3243826748459878400,123457116,close
5765122035807388672,123457117,open
5324436348029166592,123457118,close
7840406657955141632,123457119,open
5771029487093978112,123457120,close
5310468323813914624,123457121,open
6882121121109376000,123457122,close
1704445078926701568,123457123,open
5089323400655859712,123457124,close
6650399107205609472,123457125,open
1351023071525826560,123457126,close
5230007238990567424,123457127,open
452755624777074688,123457128,close
7307112789154774016,123457129,open
4374285200515577856,123457130,close
5577415015784232960,123457131,open
6718231933177052160,123457132,close
4562255116464552960,123457133,open
8327755545539592192,123457134,close
1943455223730552832,123457135,open
1995072785888245760,123457136,close
7503888343802958848,123457137,open
8024369748868732928,123457138,close
567169973589612544,123457139,open
614026864295986176,123457140,close
1013408422429507584,123457141,open
3685109669198651392,123457142,close
4270221855241404416,123457143,open
4536573781376960512,123457144,close
7079025794120372224,123457145,open
8751234230319838208,123457146,close
491904296164598784,123457147,open
1278012641315549184,123457148,close
4872534363028014080,123457149,open
3111944032922691584,123457150,close
7812654657273468928,123457151,open
4821674019739755520,123457152,close
6242885849837638656,123457153,open
7274424761879438336,123457154,close
3286964016573677568,123457155,open
5045927491726519296,123457156,close
8521689744426567680,123457157,open
4561797894626931712,123457158,close
8427657771380608000,123457159,open
6698837903537469440,123457160,close
1624508380223684608,123457161,open
3689299395806202880,123457162,close
7957987983456867328,123457163,open
3356086201745960960,123457164,close
3490602298267816960,123457165,open
887853723111173120,123457166,close
9095428018399388672,123457167,open
8688084261425595392,123457168,close
2472511659897571328,123457169,open
7482304776230672384,123457170,close
3628057043019141120,123457171,open
3820569063373813760,123457172,close
1736786794072061952,123457173,open
4505325991969636352,123457174,close
989885965040023552,123457175,open
8520868763835056128,123457176,close
710421034893925376,123457177,open
7926395171956374528,123457178,close
6951813380949076992,123457179,open
6533447882207397888,123457180,close
3376170929337832448,123457181,open
2115762778782164992,123457182,close
788367791785075712,123457183,open
5521055391420416000,123457184,close
7436417083895906304,123457185,open
3899763277723496448,123457186,close
5114430273327818752,123457187,open
5259709015578603520,123457188,close
1548716212756973568,123457189,open
8864634625560798208,123457190,close
7203066576004844544,123457191,open
2448269820483603456,123457192,close
3285549111040931840,123457193,open
786068976826006528,123457194,close
5203913755963984896,123457195,open
2444035956479328256,123457196,close
6728892709473484800,123457197,open
6227802474659608576,123457198,close
276966731903163392,123457199,open
1507400932762157056,123457200,close
2866439013808754688,123457201,open
4324045249676059648,123457202,close
5669444700550802432,123457203,open
1614336788581242880,123457204,close
1309735327634860032,123457205,open
2173530718202688512,123457206,close
7835767498906731520,123457207,open
757236547762520064,123457208,close
2291854719804497920,123457209,open
6686703626752835584,123457210,close
3032207426168576000,123457211,open
7624348314579083264,123457212,close
5072841712724541440,123457213,open
2507323674701901824,123457214,close
7538715457605470208,123457215,open
8680426172470996992,123457216,close
5403497783796451328,123457217,open
8493074295508020224,123457218,close
1747050362084620288,123457219,open
2921892256040058880,123457220,close
964027753173501952,123457221,open
7430725391247542272,123457222,close
7126180053845320704,123457223,open
4749090498908211200,123457224,close
3779160357469480960,123457225,open
2857413601729546240,123457226,close
6642534822745485312,123457227,open
8685776197145178112,123457228,close
7855778843972110336,123457229,open
2077120545255549952,123457230,close
2131600665439071232,123457231,open
6710545605543262208,123457232,close
53815981437024256,123457233,open
6683988976696557568,123457234,close
7342886697677254656,123457235,open
715414847335230464,123457236,close
8211039501848056832,123457237,open
4327129248099942400,123457238,close
1469998316250082304,123457239,open
1795072520308754432,123457240,close
371348294733358080,123457241,open
5360455997229583360,123457242,close
3274699798781259776,123457243,open
5665409703955102720,123457244,close
3494421767046694912,123457245,open
4927733698820178944,123457246,close
26437695964317696,123457247,open
8638978593782284288,123457248,close
5546563390736756736,123457249,open
2126713353739214848,123457250,close
263243560633807872,123457251,open
4546892339088926720,123457252,close
2090779654267814912,123457253,open
6180003002148270080,123457254,close
1034599958172097536,123457255,open
4066455989782507520,123457256,close
5152851059779706880,123457257,open
5990452496273653760,123457258,close
4262792438470279168,123457259,open
1369676262315346944,123457260,close
5051360564232811520,123457261,open
8054609474267926528,123457262,close
8874021379277577216,123457263,open
4581908954999485440,123457264,close
8726825772470976512,123457265,open
6504017107970259968,123457266,close
3177750344199923712,123457267,open
8362541164104694784,123457268,close
1953352503582951424,123457269,open
5037734736192533504,123457270,close
7454126405918685184,123457271,open
4434454901341562880,123457272,close
3013167612139695104,123457273,open
4469778658328879104,123457274,close
3824157164212207616,123457275,open
5886104187160355840,123457276,close
687861590993484800,123457277,open
3975571555997625344,123457278,close
6222623086116825088,123457279,open
154353066659837952,123457280,close
3179881329275404288,123457281,open
3926376958060466176,123457282,close
8919577292012922880,123457283,open
2022170828714586112,123457284,close
6616734028216078336,123457285,open
1704495799146192896,123457286,close
7557374300114533376,123457287,open
1725565335824389120,123457288,close
8528534642924068864,123457289,open
2201226746560587776,123457290,close
5762641245013478400,123457291,open
5534660938271069184,123457292,close
7195059623962365952,123457293,open
1910406167662292992,123457294,close
637747619901191168,123457295,open
6651468469613672448,123457296,close
7571266824714565632,123457297,open
7897164823677260800,123457298,close
3675876501433686016,123457299,open
4904198979142717440,123457300,close
2015291141698882560,123457301,open
5392618625854918656,123457302,close
6186934603798670336,123457303,open
7710308784775831552,123457304,close
4408133356839732224,123457305,open
8306487815101680640,123457306,close
2793976750201423872,123457307,open
2327450064720569344,123457308,close
630924292614659072,123457309,open
2447268708633244672,123457310,close
5091771597218135040,123457311,open
6045732170698562560,123457312,close
3750711612077932544,123457313,open
3742288264940537856,123457314,close
446431362015352832,123457315,open
6304169748577017856,123457316,close
5057242621414288384,123457317,open
7614385041080294400,123457318,close
1264167817621358592,123457319,open
3543571144133620736,123457320,close
4924194079896859648,123457321,open
7221908983942088704,123457322,close
5338700754878223360,123457323,open
8644610947023493120,123457324,close
5375846750456421376,123457325,open
4094577651159733248,123457326,close
1022121438135778304,123457327,open
6092142609589308416,123457328,close
2145811020611512320,123457329,open
2476902155065252864,123457330,close
4371849985539475456,123457331,open
1705900834802019328,123457332,close
728793564447155200,123457333,open
8711887841950408704,123457334,close
7168797780419973120,123457335,open
7065551939690150912,123457336,close
9130010447339665408,123457337,open
3143672719990739968,123457338,close
4490462305637831680,123457339,open
1738111134987812864,123457340,close
4953766622057609216,123457341,open
213218440001168384,123457342,close
8350143969645723648,123457343,open
5685685829583991808,123457344,close
8472825914229816320,123457345,open
7806689563997735936,123457346,close
6776711282337501184,123457347,open
409737017011633152,123457348,close
7640932715521974272,123457349,open
179557141598401536,123457350,close
1917598465257933824,123457351,open
6543961165545693184,123457352,close
5274875259868454912,123457353,open
7583507506925971456,123457354,close
2898613086121812992,123457355,open
8695812932290173952,123457356,close
2048547839943500800,123457357,open
7834233140926381056,123457358,close
7817938834888441856,123457359,open
4209964303730523136,123457360,close
7056756478211216384,123457361,open
2332491445106725888,123457362,close
3315973748460012544,123457363,open
9129595786631928832,123457364,close
9152786111973152768,123457365,open
8848132715317439488,123457366,close
5668047280218731520,123457367,open
5276826766653736960,123457368,close
3357505098517447680,123457369,open
2316728940449644544,123457370,close
7496300266207718400,123457371,open
3659478062931853312,123457372,close
1742989224316703744,123457373,open
3846472584626207744,123457374,close
6179370013660823552,123457375,open
4148439945849687040,123457376,close
2265866667465897984,123457377,open
3686831121471973376,123457378,close
3942850126101746688,123457379,open
5393862803838685184,123457380,close
3714261289069606912,123457381,open
4627580327039035392,123457382,close
10722208336317440,123457383,open
6423525479440161792,123457384,close
8195922165566551040,123457385,open
2238134914715537408,123457386,close
7132496231171867648,123457387,open
66650567523789824,123457388,close
5602500788475769856,123457389,open
3750199388945184768,123457390,close
9049271644712862720,123457391,open
2346607280892120064,123457392,close
2768506725387961344,123457393,open
1523208809112340480,123457394,close
2416340791768830976,123457395,open
6818918421098194944,123457396,close
3795598470527136768,123457397,open
8462034611149421568,123457398,close
6256783074673399808,123457399,open
7239332185989907456,123457400,close
2189082871983668224,123457401,open
1376513064636946432,123457402,close
4283249488642905088,123457403,open
1263339340115651584,123457404,close
2768391906536339456,123457405,open
1663791642985253888,123457406,close
7479623481286952960,123457407,open
2206895811244484608,123457408,close
8564154418029363200,123457409,open
1330776613329396736,123457410,close
2193836038734654464,123457411,open
1059303042534810624,123457412,close
6462257668114398208,123457413,open
8503454813012247552,123457414,close
4514195827902370816,123457415,open
7325168783706729472,123457416,close
6945541592382484480,123457417,open
370257401025285120,123457418,close
3996755382892755968,123457419,open
7789997242520717312,123457420,close
8789314316340662272,123457421,open
6779539209400045568,123457422,close
1321131775753310208,123457423,open
5311130780392704000,123457424,close
5400358184524578816,123457425,open
4442016470313942016,123457426,close
1863378324188544000,123457427,open
8524002384935621632,123457428,close
4770432722677547008,123457429,open
2710328453528918016,123457430,close
2535668087545661440,123457431,open
7834126807636131840,123457432,close
7029909676345992192,123457433,open
111944983545062400,123457434,close
1577418789446671360,123457435,open
2942136888052682752,123457436,close
5222929999670272,123457437,open
5636143297277156352,123457438,close
8641661213022510080,123457439,open
5528980433214379008,123457440,close
8080758637355177984,123457441,open
2632078605637125120,123457442,close
67504026303374336,123457443,open
5769372674093498368,123457444,close
7701391738139799552,123457445,open
6462414403081786368,123457446,close
695562263309577216,123457447,open
6246447418697179136,123457448,close
7916582810466820096,123457449,open
3067045629100613632,123457450,close
1290710712845636608,123457451,open
4227615589368872960,123457452,close
6349957021392370688,123457453,open
2393565129257273344,123457454,close
1249608105674746880,123457455,open
8670820346073659392,123457456,close
478549185875235840,123457457,open
1144842894235384832,123457458,close
6083606724659414016,123457459,open
104927892351463424,123457460,close
8682721339592835072,123457461,open
2133094241931102208,123457462,close
5281425198212827136,123457463,open
548017569019608064,123457464,close
2178122034320801792,123457465,open
8431708455798288384,123457466,close
6136900479285626880,123457467,open
864834270715423744,123457468,close
7472618990188984320,123457469,open
3371322915023514624,123457470,close
1518195124813349888,123457471,open
8509724206710364160,123457472,close
7451362241858029568,123457473,open
970409753101915136,123457474,close
5332273945897271296,123457475,open
1769256483294080000,123457476,close
8765259570221293568,123457477,open
1251712046258443264,123457478,close
2478100741303589888,123457479,open
7424067469460405248,123457480,close
5317300498441342976,123457481,open
5741309700363538432,123457482,close
1752094372184888320,123457483,open
3294468889648667648,123457484,close
5724316751907227648,123457485,open
5802159700044064768,123457486,close
3857612413331316736,123457487,open
6794616699713789952,123457488,close
8121361639980139520,123457489,open
325939699593923584,123457490,close
4329124201466443776,123457491,open
8968219829696429056,123457492,close
6833676411150761984,123457493,open
2506663925657457664,123457494,close
8336574542418733056,123457495,open
6846037276922234880,123457496,close
9057174813570178048,123457497,open
8434935906139896832,123457498,close
3611871743004319744,123457499,open
6402230559333273600,123457500,close
3920796659650700288,123457501,open
4636138014546481152,123457502,close
2147850212796712960,123457503,open
8079296503183456256,123457504,close
8726878400158603264,123457505,open
1504784001109826560,123457506,close
2894499455893294080,123457507,open
1163743531365788672,123457508,close
7579252868564406272,123457509,open
6998245964165683200,123457510,close
5648426168888141824,123457511,open
2130736389742249984,123457512,close
4274822004469988352,123457513,open
2860280877483584512,123457514,close
6128504447669044224,123457515,open
191551860748884992,123457516,close
3173115700227127296,123457517,open
3560103061283093504,123457518,close
7840073436625418240,123457519,open
3202388345212160000,123457520,close
2956111789587732480,123457521,open
35476255279987712,123457522,close
8913169189969714176,123457523,open
565122677369553920,123457524,close
5729682744254841856,123457525,open
3119226008558649344,123457526,close
2921872941360310272,123457527,open
6392671962882745344,123457528,close
4403450073901137920,123457529,open
1798083087357171712,123457530,close
4274147032048445440,123457531,open
4847770146021491712,123457532,close
6951295252961703936,123457533,open
7174086617693275136,123457534,close
7997990406292008960,123457535,open
1370142153588947968,123457536,close
8842025669813900288,123457537,open
6879130347458011136,123457538,close
8022008478926703616,123457539,open
3520340464845851648,123457540,close
6487814848130944000,123457541,open
8685172485795505152,123457542,close
7933536652381543424,123457543,open
6118090303004280832,123457544,close
127594305533409280,123457545,open
4203604264708274176,123457546,close
107959261925141504,123457547,open
5678282242963640320,123457548,close
8322528037055501312,123457549,open
8159707027685165056,123457550,close
6241485689082148864,123457551,open
4773301768245279744,123457552,close
2362681768047909888,123457553,open
6819838879573788672,123457554,close
3517801851947613184,123457555,open
7780016510447864832,123457556,close
3780673683011393536,123457557,open
8905533521667791872,123457558,close
3477967861446561792,123457559,open
7929511147799157760,123457560,close
6780405758863225856,123457561,open
4127415251845974016,123457562,close
8042222282550489088,123457563,open
4677915557214472192,123457564,close
1869109458397936640,123457565,open
1722368167942789120,123457566,close
3630245999371470848,123457567,open
4136703399406203904,123457568,close
1389745627865169920,123457569,open
5233711296927378432,123457570,close
1969650091884203008,123457571,open
1895088052284887040,123457572,close
3940795082129103872,123457573,open
6944705447167361024,123457574,close
3713586849970651136,123457575,open
7131743978468248576,123457576,close
6140537767963624448,123457577,open
7310317233711201280,123457578,close
8118899112708887552,123457579,open
8863761471786761216,123457580,close
6451037568293872640,123457581,open
4248829152047535104,123457582,close
7109417568000468992,123457583,open
9036664017032479744,123457584,close
225568750113756160,123457585,open
1827539762295096320,123457586,close
4487897046500449280,123457587,open
4370261209979020288,123457588,close
7197837157826446336,123457589,open
7217336454941648896,123457590,close
2025919634621247488,123457591,open
2554906457698958336,123457592,close
8601242666949394432,123457593,open
4723848356768601088,123457594,close
8705652248553241600,123457595,open
6108014291784707072,123457596,close
1967874491215951872,123457597,open
7004851403626681344,123457598,close
5565373647812875264,123457599,open
6917380766687403008,123457600,close
8371581442230002688,123457601,open
6639243993946753024,123457602,close
8261265149731082240,123457603,open
387591701868890112,123457604,close
6932392291420292096,123457605,open
593158637184626688,123457606,close
8710621852792134656,123457607,open
6965904219281725440,123457608,close
515692008519020544,123457609,open
9125158215798915072,123457610,close
1862076267038589952,123457611,open
6867482102007228416,123457612,close
6092484293243662336,123457613,open
7835192624715525120,123457614,close
1113629185537511424,123457615,open
2991978851701007360,123457616,close
4448869826597160960,123457617,open
1454689299074183168,123457618,close
4527139742246815744,123457619,open
2072810678216641536,123457620,close
2080305693313829888,123457621,open
2239890415776608256,123457622,close
7843913954440349696,123457623,open
2319819140874535936,123457624,close
2691136071868655616,123457625,open
2440608782989558784,123457626,close
455268679783501824,123457627,open
8847498224543806464,123457628,close
440428473861060608,123457629,open
5573794930905675776,123457630,close
7996866042150493184,123457631,open
7289314378029564928,123457632,close
3573432707948334080,123457633,open
8049887141919586304,123457634,close
5256803289525838848,123457635,open
6331780698756707328,123457636,close
8852451068007600128,123457637,open
8365317372899312640,123457638,close
3972804678382564352,123457639,open
1260222036273754112,123457640,close
4835914689389165568,123457641,open
1503973776786919424,123457642,close
4839104071387694080,123457643,open
9115761202741042176,123457644,close
5934608560906469376,123457645,open
7892714386772923392,123457646,close
5258011599788832768,123457647,open
1128335184155289600,123457648,close
2990134314954425344,123457649,open
392475539839948800,123457650,close
1710215790516012032,123457651,open
2442719431898025984,123457652,close
2594665067420138496,123457653,open
5597447047312571392,123457654,close
6439468946591047680,123457655,open
7342536395338155008,123457656,close
1931936150514137088,123457657,open
6953249049677291520,123457658,close
5165988228048878592,123457659,open
3714180330339970048,123457660,close
7605567978148281344,123457661,open
1861246219919758336,123457662,close
4597382156088256512,123457663,open
7535518786311353344,123457664,close
4267851227338423296,123457665,open
6678932387348563968,123457666,close
7045978541882559488,123457667,open
6345764350697103360,123457668,close
6537090064394716160,123457669,open
720931787729763328,123457670,close
2068323424252974080,123457671,open
7719347774679901184,123457672,close
8017098043047113728,123457673,open
5918457432624016384,123457674,close
5496033720160344064,123457675,open
7050530297884861440,123457676,close
916924218253630464,123457677,open
2507394868647188480,123457678,close
7441274759894215680,123457679,open
2739289542631871488,123457680,close
5987033621577108480,123457681,open
9214206637112360960,123457682,close
3130725920697833472,123457683,open
6337722536078586880,123457684,close
3213471281633280,123457685,open
1594473303891301376,123457686,close
3837834439310821376,123457687,open
2899346163219905536,123457688,close
5872481020082305024,123457689,open
5442017188109660160,123457690,close
528368792782225408,123457691,open
3447883698659611648,123457692,close
7430296492617355264,123457693,open
8749307212234633216,123457694,close
3407646714925188096,123457695,open
5394489364904357888,123457696,close
8424855894389850112,123457697,open
6456966435800955904,123457698,close
8297189494769405952,123457699,open
27765597371159552,123457700,close
1178429015369772032,123457701,open
9201124474832659456,123457702,close
4904677572535353344,123457703,open
4404609053331929088,123457704,close
3246692882932441088,123457705,open
9009639515504419840,123457706,close
1799983133463056384,123457707,open
1484197959931610112,123457708,close
9081179700412484608,123457709,open
435563724380601344,123457710,close
5557198863264657408,123457711,open
6883824900468076544,123457712,close
7179527602669725696,123457713,open
2034475557003719680,123457714,close
3184829967136346112,123457715,open
7261915882219718656,123457716,close
6231784768397110272,123457717,open
6996432077051658240,123457718,close
8612628919884922880,123457719,open
4937913916062399488,123457720,close
6538240004112052224,123457721,open
5367046415963734016,123457722,close
7283334498763384832,123457723,open
2042936747208408064,123457724,close
8591637126642663424,123457725,open
8776127823369965568,123457726,close
7137706209402597376,123457727,open
5562395952606314496,123457728,close
8015564855983839232,123457729,open
8349131313104134144,123457730,close
5199257146451295232,123457731,open
8287779216281572352,123457732,close
1540159078240521216,123457733,open
7506337503899976704,123457734,close
747294798426915840,123457735,open
8682111750486733824,123457736,close
8781331446559212544,123457737,open
1904310977127332864,123457738,close
2004749243931750400,123457739,open
4590242223013218304,123457740,close
8493941521000406016,123457741,open
6521224948082165760,123457742,close
2783870358815312896,123457743,open
1983034238856513536,123457744,close
2978105227756856320,123457745,open
4824749348687657984,123457746,close
1054218988481310720,123457747,open
5462022896364866560,123457748,close
7509693329314806784,123457749,open
3989198173765126144,123457750,close
6998947910179378176,123457751,open
6439412552187511808,123457752,close
5770172391268853760,123457753,open
5762411148023943168,123457754,close
3518674879734661120,123457755,open
950116424243963904,123457756,close
5610568127007772672,123457757,open
658089308765551616,123457758,close
4997397790956239872,123457759,open
5831003294144475136,123457760,close
4621672503393424384,123457761,open
2978228632187190272,123457762,close
262261315979596800,123457763,open
974726802106707968,123457764,close
1808839693761769472,123457765,open
7017681528212481024,123457766,close
437479244504803328,123457767,open
1679361055964961792,123457768,close
8039946462332891136,123457769,open
3390547948526812160,123457770,close
52146941689986048,123457771,open
7306155555635474432,123457772,close
5602229871754939392,123457773,open
195871072952813568,123457774,close
5178759069626517504,123457775,open
3839509673909101568,123457776,close
4614496112469951488,123457777,open
1567359758273387520,123457778,close
2048188968243610624,123457779,open
5882760354618444800,123457780,close
3325871890853172224,123457781,open
4571525854211633152,123457782,close
4875920880681420800,123457783,open
9096840920550482944,123457784,close
7199312439943260160,123457785,open
7729513648126963712,123457786,close
7292083494097782784,123457787,open
